ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Delivery_Distance_km,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Traffic_encoded
0xba9f,BANGRES12DEL01,26.0,4.5,12.939496,77.625999,12.979496,77.665999,6.210543032489626,2022-04-05,2026-09-03 13:50:00,2026-09-18 14:00:00,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,23.0,2
0x309b,INDORES14DEL02,35.0,4.4,22.761593,75.886362,22.841593,75.966362,12.098699936279857,2022-03-27,2026-09-03 23:50:00,2026-09-18 00:05:00,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36.0,4
0xa970,SURRES11DEL02,39.0,5.0,21.157735,72.768778,21.177735,72.788778,3.04081604085675,2022-03-17,2026-09-03 08:15:00,2026-09-18 08:20:00,Stormy,High,2,Meal,scooter,0.0,No,Metropolitian,27.0,3
0x5a8,CHENRES08DEL02,30.0,2.5,13.022394,80.242439,13.152394,80.372439,20.17918820668875,2022-04-06,2026-09-18 19:25:00,2026-09-18 19:35:00,Sandstorms,High,2,Meal,scooter,1.0,No,Metropolitian,27.0,3
0xbee9,VADRES19DEL01,24.0,4.6,22.311844,73.165081,22.351844,73.205081,6.05884411746293,2022-03-15,2026-09-03 12:30:00,2026-09-18 12:35:00,Fog,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,25.0,2
0x5ae4,PUNERES08DEL01,35.0,4.0,18.53408,73.89852,18.57408,73.93852,6.128846407056886,2022-03-24,2026-09-03 14:40:00,2026-09-18 14:55:00,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,37.0,4
0x3ce3,HYDRES01DEL01,33.0,4.7,17.410371,78.437225,17.420371,78.447225,1.5369139896079702,2022-04-01,2026-09-03 10:20:00,2026-09-18 10:30:00,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,24.0,2
0x9622,PUNERES06DEL02,26.0,4.7,18.546258,73.904337,18.626258,73.984337,12.25659774869038,2022-03-06,2026-09-03 20:55:00,2026-09-18 21:10:00,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,16.0,1
0x3c3a,JAPRES15DEL02,29.0,4.1,26.891191,75.802083,26.971191,75.882083,11.917649947586655,2022-03-06,2026-09-03 17:15:00,2026-09-18 17:25:00,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,33.0,4
0xdb5c,LUDHRES20DEL02,21.0,4.6,30.885915,75.788259,30.905915,75.808259,2.9304352372370155,2022-02-17,2026-09-03 08:20:00,2026-09-18 08:30:00,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,13.0,1
0xa97b,RANCHIRES01DEL03,30.0,4.7,23.416792,85.316842,23.506792,85.406842,13.580373876280879,2022-03-10,2026-09-03 17:15:00,2026-09-18 17:20:00,Windy,Jam,0,Drinks,motorcycle,1.0,No,Unknown,38.0,4
0x35ad,MUMRES010DEL01,27.0,4.5,19.003517,72.82765,19.073517,72.89765,10.710903359654202,2022-03-18,2026-09-03 23:20:00,2026-09-18 23:25:00,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,16.0,1
0x4a5e,RANCHIRES12DEL02,25.0,4.5,,,,,,2022-03-07,2026-09-03 10:50:00,2026-09-18 11:00:00,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,17.0,1
0xaf0b,SURRES16DEL02,28.0,4.9,21.160437,72.774209,21.290437,72.904209,19.76171176132034,2022-03-29,2026-09-03 19:40:00,2026-09-18 19:45:00,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,18.0,1
0x5eca,PUNERES20DEL01,35.0,4.8,18.592718,73.773572,18.662718,73.843572,10.723286946137813,2022-03-31,2026-09-03 17:40:00,2026-09-18 17:55:00,Sunny,Low,1,Snack,scooter,1.0,No,Urban,19.0,1
0xe2b,MYSRES04DEL02,26.0,4.9,12.3085,76.665808,12.4385,76.795808,20.206901465513607,2022-03-29,2026-09-03 20:20:00,2026-09-18 20:35:00,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37.0,4
0x9217,JAPRES05DEL02,21.0,4.9,26.905287,75.794592,26.985287,75.874592,11.916990180554908,2022-03-18,2026-09-03 23:55:00,2026-09-18 00:10:00,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16.0,1
0x6a70,BANGRES03DEL02,28.0,4.8,12.979166,77.640709,13.059166,77.720709,12.419632405531052,2022-03-18,2026-09-03 17:20:00,2026-09-18 17:35:00,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17.0,1
0xaa2a,BANGRES16DEL01,37.0,4.6,13.029198,77.570997,13.039198,77.580997,1.5524082366562466,2022-03-11,2026-09-03 11:20:00,2026-09-18 11:35:00,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,25.0,2
0xb330,COIMBRES09DEL02,25.0,4.9,11.008638,76.984311,11.028638,77.004311,3.116212741612218,2022-03-05,2026-09-03 12:00:00,2026-09-18 12:10:00,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,19.0,1
0x81d3,PUNERES20DEL03,38.0,4.2,18.592718,73.773572,18.652718,73.833572,9.19151681625338,2022-03-28,2026-09-03 22:00:00,2026-09-18 22:10:00,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Unknown,31.0,4
0x2d26,SURRES05DEL02,25.0,4.9,21.175104,72.804342,21.255104,72.884342,12.16145053143676,2022-04-02,2026-09-03 22:55:00,2026-09-18 23:00:00,Fog,High,2,Drinks,motorcycle,1.0,No,Urban,27.0,3
0x51bb,HYDRES07DEL01,29.0,4.9,17.424114,78.347554,17.464114,78.387554,6.147194518583352,2022-04-03,2026-09-03 14:35:00,2026-09-18 14:40:00,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,29.0,4
0x2cf7,COIMBRES010DEL01,20.0,4.8,11.003008,76.97544,11.113008,77.08544,17.138041435510257,2022-03-31,2026-09-03 20:00:00,2026-09-18 20:15:00,Fog,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,35.0,4
0x3535,JAPRES15DEL03,23.0,4.5,26.891191,75.802083,26.951191,75.862083,8.938588654178497,2022-04-05,2026-09-03 20:50:00,2026-09-18 21:05:00,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,19.0,1
0x810c,CHENRES18DEL02,36.0,4.8,12.981615,80.231598,13.031615,80.281598,7.762461854550194,2022-03-19,2026-09-03 22:25:00,2026-09-18 22:40:00,Sunny,Low,1,Meal,motorcycle,0.0,No,Urban,14.0,1
0x7b47,MYSRES03DEL01,26.0,4.7,12.299524,76.64262,12.369524,76.71262,10.88143182310278,2022-03-06,2026-09-03 22:40:00,2026-09-18 22:55:00,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21.0,1
0xd526,ALHRES20DEL02,28.0,4.6,25.454697,81.834492,25.584697,81.964492,19.47125401130631,2022-02-12,2026-09-03 22:10:00,2026-09-18 22:20:00,Windy,Low,2,Meal,scooter,0.0,No,Urban,17.0,1
0x43a7,HYDRES06DEL01,38.0,4.2,17.455894,78.375467,17.565894,78.485467,16.901828274275406,2022-03-14,2026-09-03 20:45:00,2026-09-18 20:50:00,Windy,Jam,1,Snack,motorcycle,2.0,Yes,Metropolitian,43.0,4
0xcc08,AGRRES11DEL01,22.0,4.6,27.163303,78.057044,27.173303,78.067044,1.4883145491309553,2022-02-15,2026-09-03 11:25:00,2026-09-18 11:40:00,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Urban,20.0,1
0x3ab0,SURRES08DEL01,32.0,4.3,21.173343,72.792731,21.243343,72.862731,10.641495972351702,2022-04-06,2026-09-03 00:00:00,2026-09-18 00:05:00,Fog,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,37.0,4
0xcf59,AURGRES20DEL01,31.0,4.6,,,,,,2022-02-18,2026-09-03 00:00:00,2026-09-18 00:10:00,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,25.0,2
0x4ef7,INDORES04DEL03,33.0,4.7,22.753659,75.903365,22.813659,75.963365,9.074573554008944,2022-03-21,2026-09-03 18:30:00,2026-09-18 18:35:00,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34.0,4
0xa363,HYDRES17DEL03,21.0,4.7,17.451976,78.385883,17.481976,78.415883,4.610120317988261,2022-03-11,2026-09-03 21:35:00,2026-09-18 21:45:00,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,24.0,2
0xc92b,GOARES06DEL01,23.0,4.8,15.56155,73.749092,15.57155,73.759092,1.543962384290521,2022-02-17,2026-09-03 10:35:00,2026-09-18 10:45:00,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,19.0,1
0x4caf,VADRES12DEL03,20.0,4.8,,,,,,2022-04-04,2026-09-03 23:45:00,2026-09-18 23:55:00,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,25.0,2
0x2b5d,MYSRES07DEL02,37.0,4.6,12.325461,76.632278,12.455461,76.762278,20.206260324074304,2022-03-10,2026-09-03 23:25:00,2026-09-18 23:30:00,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27.0,3
0xbade,MYSRES17DEL03,20.0,4.9,12.326356,76.619103,12.416356,76.709103,13.989450296958767,2022-03-02,2026-09-03 18:30:00,2026-09-18 18:40:00,Cloudy,Jam,1,Buffet,scooter,1.0,No,Unknown,28.0,4
0x3271,PUNERES04DEL02,20.0,4.9,18.51421,73.838429,18.56421,73.888429,7.661373718933812,2022-03-13,2026-09-03 18:10:00,2026-09-18 18:15:00,Sunny,Low,1,Snack,scooter,1.0,No,Unknown,11.0,1
0x5cbd,VADRES16DEL03,25.0,4.8,,,,,,2022-03-21,2026-09-03 22:00:00,2026-09-18 22:05:00,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,26.0,2
0x857,CHENRES09DEL01,27.0,5.0,13.044694,80.26147,13.114694,80.33147,10.865882927764757,2022-03-12,2026-09-03 18:40:00,2026-09-18 18:50:00,Windy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,28.0,4
0x9d9b,JAPRES010DEL01,22.0,4.7,26.921411,75.793604,26.961411,75.833604,5.958586130823786,2022-03-26,2026-09-03 16:50:00,2026-09-18 17:00:00,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,22.0,2
0x9fa4,CHENRES02DEL03,27.0,4.2,13.086438,80.220672,13.176438,80.310672,13.968990746015168,2022-04-06,2026-09-03 18:10:00,2026-09-18 18:15:00,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,33.0,4
0x91a1,SURRES01DEL03,30.0,4.9,21.186438,72.794115,21.246438,72.854115,9.121049806498666,2022-04-03,2026-09-03 17:55:00,2026-09-18 18:10:00,Fog,Low,2,Buffet,scooter,0.0,No,Urban,16.0,1
0x8eff,MUMRES07DEL03,21.0,4.9,19.091458,72.827808,19.181458,72.917808,13.767318777064409,2022-04-06,2026-09-03 18:15:00,2026-09-18 18:25:00,Sunny,Low,2,Drinks,scooter,0.0,No,Urban,10.0,1
0xc566,LUDHRES06DEL01,37.0,4.6,30.895204,75.822103,30.965204,75.892103,10.254964515316598,2022-02-18,2026-09-03 20:25:00,2026-09-18 20:40:00,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,40.0,4
0x6475,HYDRES13DEL03,32.0,5.0,17.431477,78.40035,17.521477,78.49035,13.830016226508704,2022-03-14,2026-09-03 20:50:00,2026-09-18 20:55:00,Fog,Jam,2,Snack,scooter,2.0,No,Urban,46.0,4
0x5d43,COIMBRES14DEL01,33.0,3.6,11.003681,76.975525,11.113681,77.085525,17.138022132927368,2022-04-04,2026-09-03 19:55:00,2026-09-18 20:10:00,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,39.0,4
0xbc50,INDORES09DEL03,25.0,4.7,22.725835,75.887648,22.755835,75.917648,4.537940846050908,2022-03-28,2026-09-03 23:00:00,2026-09-18 23:05:00,Stormy,Low,2,Meal,scooter,1.0,No,Urban,19.0,1
0xb533,MUMRES02DEL02,26.0,4.5,19.221315,72.862381,19.271315,72.912381,7.6461047483215205,2022-03-13,2026-09-03 20:40:00,2026-09-18 20:45:00,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,21.0,1
0xb3da,JAPRES08DEL03,29.0,4.9,26.910262,75.783013,26.940262,75.813013,4.469223038792308,2022-03-05,2026-09-03 23:40:00,2026-09-18 23:55:00,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,14.0,1
0x39fe,SURRES15DEL01,21.0,4.5,21.160522,72.771477,21.170522,72.781477,1.5204186010643506,2022-03-13,2026-09-03 11:55:00,2026-09-18 12:10:00,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,17.0,1
0xc769,KOCRES02DEL03,20.0,4.6,10.028047,76.310019,10.118047,76.400019,14.044147682130108,2022-02-14,2026-09-03 19:25:00,2026-09-18 19:40:00,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,25.0,2
0xdb0d,LUDHRES13DEL03,20.0,4.4,30.893234,75.82172,30.983234,75.91172,13.184484437390376,2022-02-16,2026-09-03 18:20:00,2026-09-18 18:35:00,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36.0,4
0x2a9d,HYDRES17DEL03,24.0,4.7,17.451976,78.385883,17.541976,78.475883,13.82927367256702,2022-03-23,2026-09-03 23:40:00,2026-09-18 23:55:00,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,24.0,2
0x4e74,COIMBRES04DEL03,37.0,4.8,11.024839,77.007003,11.054839,77.037003,4.674153680097242,2022-04-05,2026-09-03 22:55:00,2026-09-18 23:00:00,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,26.0,2
0x2ab6,BANGRES03DEL02,38.0,4.1,12.979166,77.640709,13.059166,77.720709,12.419632405531052,2022-03-27,2026-09-03 19:10:00,2026-09-18 19:15:00,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39.0,4
0xb45b,SURRES07DEL01,31.0,5.0,21.170798,72.790489,21.180798,72.800489,1.520369481743939,2022-04-01,2026-09-03 11:30:00,2026-09-18 11:35:00,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,32.0,4
0xb29d,HYDRES03DEL02,28.0,4.7,17.422819,78.449578,17.442819,78.469578,3.073687981631253,2022-03-17,2026-09-03 09:50:00,2026-09-18 10:00:00,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,12.0,1
0xdab,RANCHIRES09DEL01,27.0,5.0,23.351058,85.325731,23.361058,85.335731,1.5094817638297648,2022-03-21,2026-09-03 10:25:00,2026-09-18 10:35:00,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,18.0,1
0x63d0,RANCHIRES04DEL02,22.0,4.8,23.359033,85.325347,23.489033,85.455347,19.618656013659713,2022-03-25,2026-09-03 19:50:00,2026-09-18 19:55:00,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30.0,4
0xb627,SURRES20DEL01,26.0,4.7,21.15276,72.778059,21.26276,72.888059,16.72238039080485,2022-03-29,2026-09-03 23:00:00,2026-09-18 23:10:00,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,18.0,1
0x2122,INDORES05DEL02,27.0,4.9,22.727021,75.884167,22.807021,75.964167,12.100108934661812,2022-03-20,2026-09-03 18:55:00,2026-09-18 19:00:00,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,26.0,2
0x31d0,SURRES18DEL02,29.0,4.9,21.149834,72.778666,21.169834,72.798666,3.040891552951612,2022-03-03,2026-09-03 09:00:00,2026-09-18 09:10:00,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,15.0,1
0xe265,ALHRES07DEL03,37.0,4.8,25.449659,81.839744,25.589659,81.979744,20.96904515850951,2022-02-12,2026-09-03 22:00:00,2026-09-18 22:15:00,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,20.0,1
0xe12c,DEHRES010DEL01,35.0,4.8,30.328174,78.049117,30.338174,78.059117,1.4688455357648884,2022-02-15,2026-09-03 12:00:00,2026-09-18 12:05:00,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,27.0,3
0x3ada,PUNERES03DEL01,33.0,4.6,18.554382,73.798206,18.624382,73.868206,10.724430107278945,2022-04-06,2026-09-03 20:30:00,2026-09-18 20:45:00,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29.0,4
0xb73e,VADRES17DEL03,20.0,3.9,,,,,,2022-03-19,2026-09-03 22:00:00,2026-09-18 22:10:00,Sunny,Jam,0,Snack,motorcycle,3.0,Yes,Metropolitian,51.0,4
0xae60,COIMBRES01DEL01,22.0,5.0,11.016298,76.972076,11.056298,77.012076,6.232241741133436,2022-03-26,2026-09-03 16:15:00,2026-09-18 16:20:00,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21.0,1
0x7006,SURRES03DEL03,32.0,4.5,21.186884,72.793616,21.246884,72.853616,9.121036990826918,2022-03-05,2026-09-03 18:55:00,2026-09-18 19:00:00,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26.0,2
0x2766,MUMRES05DEL03,39.0,4.1,18.927584,72.832585,18.987584,72.892585,9.182882169250194,2022-03-17,2026-09-03 19:35:00,2026-09-18 19:40:00,Fog,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,37.0,4
0x1c8a,MUMRES14DEL01,32.0,4.8,19.1813,72.836191,19.2513,72.906191,10.705468478530609,2022-03-14,2026-09-03 22:10:00,2026-09-18 22:20:00,Stormy,Low,2,Drinks,scooter,0.0,No,Unknown,20.0,1
0xcd86,GOARES06DEL03,31.0,4.7,15.56155,73.749092,15.65155,73.839092,13.8943582478516,2022-02-12,2026-09-03 17:20:00,2026-09-18 17:25:00,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,37.0,4
0x1b74,CHENRES12DEL01,30.0,3.0,12.972793,80.249982,12.982793,80.259982,1.5525801593211894,2022-03-05,2026-09-03 08:35:00,2026-09-18 08:40:00,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,17.0,1
0xd82,MYSRES09DEL03,32.0,4.7,12.323194,76.630583,12.383194,76.690583,9.326616887755375,2022-03-01,2026-09-03 20:15:00,2026-09-18 20:30:00,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30.0,4
0xdd81,KOCRES01DEL03,21.0,4.9,9.979363,76.285001,10.039363,76.345001,9.363672588462148,2022-02-11,2026-09-03 22:45:00,2026-09-18 22:50:00,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,19.0,1
0x61d4,RANCHIRES08DEL01,37.0,4.7,23.353783,85.326967,23.393783,85.366967,6.037557938329102,2022-03-07,2026-09-03 15:30:00,2026-09-18 15:40:00,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,30.0,4
0xd5dd,KOCRES05DEL02,21.0,4.9,9.970717,76.285447,10.100717,76.415447,20.287143464812583,2022-02-12,2026-09-03 22:20:00,2026-09-18 22:30:00,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,14.0,1
0xa525,RANCHIRES20DEL01,39.0,4.8,23.39925,85.390464,23.43925,85.430464,6.036610249816451,2022-03-19,2026-09-03 15:55:00,2026-09-18 16:00:00,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,16.0,1
0x5849,CHENRES05DEL01,21.0,4.5,13.058616,80.264151,13.128616,80.334151,10.865584127340643,2022-03-29,2026-09-03 18:45:00,2026-09-18 18:50:00,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,15.0,1
0xce7f,AGRRES09DEL02,28.0,4.9,,,,,,2022-02-14,2026-09-03 17:30:00,2026-09-18 17:45:00,Fog,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,34.0,4
0x3f19,MUMRES14DEL03,28.0,5.0,19.1813,72.836191,19.2713,72.926191,13.763778584951167,2022-04-06,2026-09-03 20:20:00,2026-09-18 20:35:00,Cloudy,Jam,1,Buffet,scooter,1.0,No,Urban,34.0,4
0xd57,CHENRES010DEL02,30.0,2.5,13.066762,80.251865,13.086762,80.271865,3.104556052438096,2022-04-03,2026-09-18 11:20:00,2026-09-18 11:30:00,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,21.0,1
0xdf92,GOARES17DEL01,39.0,4.9,15.496162,73.825364,15.506162,73.835364,1.5441981810254255,2022-02-11,2026-09-03 08:40:00,2026-09-18 08:50:00,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Urban,15.0,1
0x531e,COIMBRES16DEL01,31.0,4.7,11.010375,76.95295,11.050375,76.99295,6.232303380306801,2022-03-30,2026-09-03 17:00:00,2026-09-18 17:15:00,Fog,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,16.0,1
0x2685,MYSRES15DEL02,26.0,4.7,12.352058,76.60665,12.482058,76.73665,20.20525323529291,2022-03-12,2026-09-03 22:15:00,2026-09-18 22:30:00,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Urban,22.0,2
0xdcac,KOCRES17DEL03,22.0,4.9,9.959778,76.296106,10.019778,76.356106,9.363950447566975,2022-02-17,2026-09-03 19:00:00,2026-09-18 19:05:00,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,12.0,1
0x8617,JAPRES02DEL02,35.0,4.9,26.914142,75.805704,26.964142,75.855704,7.448298968601334,2022-03-17,2026-09-03 23:45:00,2026-09-18 00:00:00,Fog,Medium,0,Drinks,motorcycle,1.0,No,Urban,25.0,2
0xa1d6,PUNERES06DEL03,34.0,4.9,18.546258,73.904337,18.576258,73.934337,4.596543327364382,2022-03-11,2026-09-03 20:45:00,2026-09-18 20:55:00,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25.0,2
0xde9e,KOCRES19DEL01,35.0,4.0,9.960846,76.293936,10.070846,76.403936,17.166563216377746,2022-02-14,2026-09-03 22:00:00,2026-09-18 22:10:00,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,38.0,4
0x15a0,VADRES14DEL01,26.0,4.7,22.311603,73.165012,22.421603,73.275012,16.65990378949706,2022-04-04,2026-09-03 23:15:00,2026-09-18 23:20:00,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,21.0,1
0x4cc8,BANGRES16DEL01,34.0,3.5,13.029198,77.570997,13.139198,77.680997,17.074806111801863,2022-03-14,2026-09-03 18:00:00,2026-09-18 18:15:00,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,35.0,4
0x394e,SURRES18DEL03,39.0,4.6,21.149834,72.778666,21.239834,72.868666,13.68250488691661,2022-03-08,2026-09-03 19:35:00,2026-09-18 19:50:00,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,28.0,4
0xaa74,RANCHIRES02DEL01,23.0,4.7,,,,,,2022-03-31,2026-09-03 23:10:00,2026-09-18 23:25:00,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Metropolitian,12.0,1
0x2359,MUMRES13DEL01,26.0,4.7,19.178321,72.834715,19.288321,72.944715,16.822056546203214,2022-03-14,2026-09-03 19:50:00,2026-09-18 20:00:00,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19.0,1
0x3d28,INDORES16DEL02,25.0,4.6,22.744648,75.894377,22.794648,75.944377,7.562501497648588,2022-03-17,2026-09-03 17:30:00,2026-09-18 17:40:00,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19.0,1
0x9b21,INDORES07DEL03,38.0,4.9,22.722634,75.886959,22.782634,75.946959,9.075521306663484,2022-03-13,2026-09-03 17:55:00,2026-09-18 18:10:00,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,29.0,4
0xb75a,COIMBRES04DEL03,23.0,4.9,11.024839,77.007003,11.084839,77.067003,9.348072739621905,2022-03-03,2026-09-03 18:15:00,2026-09-18 18:20:00,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26.0,2
0xb5f3,PUNERES11DEL01,21.0,4.8,18.533811,73.899315,18.643811,74.009315,16.85270156392274,2022-03-14,2026-09-03 19:25:00,2026-09-18 19:35:00,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,21.0,1
0x64a,BANGRES06DEL02,30.0,3.0,12.979096,77.640625,13.029096,77.690625,7.762500242365753,2022-03-30,2026-09-03 19:35:00,2026-09-18 19:40:00,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,29.0,4
0x22f2,RANCHIRES07DEL03,27.0,4.7,23.359407,85.325055,23.389407,85.355055,4.528158738548494,2022-03-03,2026-09-03 22:40:00,2026-09-18 22:55:00,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,13.0,1
0x1d5e,RANCHIRES07DEL01,31.0,4.6,23.359407,85.325055,23.369407,85.335055,1.5094383155993516,2022-03-30,2026-09-03 09:20:00,2026-09-18 09:30:00,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,21.0,1
0x15b1,PUNERES02DEL03,32.0,3.9,18.55144,73.804855,18.64144,73.894855,13.788282220013778,2022-03-18,2026-09-03 21:15:00,2026-09-18 21:20:00,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,36.0,4
0xd925,KOCRES07DEL01,27.0,4.9,9.985697,76.281128,10.055697,76.351128,10.924096705034929,2022-02-12,2026-09-03 18:20:00,2026-09-18 18:30:00,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18.0,1
0xc2ca,KOCRES08DEL02,39.0,4.8,9.985497,76.276999,10.065497,76.356999,12.484590809975487,2022-02-16,2026-09-03 20:45:00,2026-09-18 21:00:00,Fog,Jam,1,Buffet,motorcycle,1.0,Yes,Metropolitian,41.0,4
0xacd9,HYDRES04DEL03,36.0,4.4,17.411028,78.329645,17.441028,78.359645,4.610613705052655,2022-03-24,2026-09-03 17:30:00,2026-09-18 17:35:00,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33.0,4
0x866b,PUNERES07DEL03,27.0,4.0,18.546947,73.900626,18.636947,73.990626,13.7884543583669,2022-03-04,2026-09-03 18:30:00,2026-09-18 18:45:00,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38.0,4
0xc72c,LUDHRES13DEL03,34.0,4.9,30.893234,75.82172,31.033234,75.96172,20.506920853845727,2022-02-14,2026-09-03 22:45:00,2026-09-18 22:50:00,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,28.0,4
0xbe23,PUNERES11DEL03,32.0,4.9,18.533811,73.899315,18.623811,73.989315,13.788957415778517,2022-04-06,2026-09-03 17:20:00,2026-09-18 17:30:00,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30.0,4
0x106d,CHENRES02DEL02,30.0,3.0,13.086438,80.220672,13.216439,80.350672,20.176709024393567,2022-04-04,2026-09-18 23:15:00,2026-09-18 23:25:00,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,23.0,2
0x54c7,CHENRES14DEL02,35.0,4.9,13.026279,80.174568,13.106279,80.254568,12.41848049973811,2022-03-02,2026-09-03 21:45:00,2026-09-18 21:50:00,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Metropolitian,27.0,3
